ARCHgutm,Assay,class,pair,6,9,11,14,26,42,46,49,53,54,64,81,89,91,104,106,107,108,121,133,137,138,153,162,174,177,180,181,185,191,196,200,201,202,206,208,209,211,213,214,215,227,229,234,236,239,245,246,280,283,285,294,298,306,309,316,318,328,331,336,338,340,342,355,359,362,363,366,370,372,376,402,404,406,410,412,417,425,428,429,431,432,438,506,507,603,610,700,704,801,804,806,809,812,815,817,819,910,911,1108,1118,1123,1200,1201,1300,1302,1303,1305,1500,1503,1504,1505,1507,1509,1511,1512,1513,1519,1520,1522,1528,1536,1539,1540,1541,1544,1545,1546,1547,1548,1549,1551,1552,1553,1556,1557,1558,1559,1565,1567,1572,1573,1577
B_AN,AN_C,Child,0,0.000106999,0.024689881,0.023503958,7.21E-05,1.592480049,0.008045888,,6.29E-05,4.18E-06,,0.000130198,0.026499398,,,,5.616759131,,6.17E-05,3.65E-06,0.001307058,,,,4.44E-06,0.000130108,,0.027355711,6.74E-06,0.776336491,0.018955402,,,0.036795609,,0.002628633,,,,,,,,,2.24E-05,,5.62E-06,3.17E-05,,4.71E-05,,5.42E-06,,0.022363872,,,,,,,,,,,0.000464759,0.000709032,,,0.001602079,,7.32E-06,,2.50E-05,,1.17E-05,1.35E-05,4.80E-05,,2.63E-05,3.44E-05,3.71E-06,,,,0.006176167,,,,,,,0.000127914,4.72E-06,8.86E-05,2.94E-05,0.001824677,,,,,,,,,0.000247146,0.020383183,,1.68E-05,,,0.001107223,,,1.25E-05,0.020692311,6.71E-05,0.000514805,0.035513052,2.66E-05,7.20E-06,,,2.24E-05,,4.01E-05,,,3.85E-05,0.010132089,9.96E-06,,0.010477218,1.09E-05,1.81E-05,4.82E-06,0.004858397,0.008246601,,0.000533416,4.86E-06,,0.018680737,,0.001817017
AO,AO_M,Mother,27,4.086125017,,,,,,,0.000494009,,,,,1.307505427,0.046221496,,,,,,,,,,,,,0.001127448,,,,0.026994544,,,,,,,,,,,,,,,,0.018866702,,,,,,,,,1.38E-05,,0.004325915,0.000708048,,,,,,,,,,,,,,9.19E-06,,,0.004712968,0.003944814,,,0.384734826,,0.045702241,0.184434219,0.00117942,0.035016844,,,7.72E-06,,,,,0.005313663,0.000629198,,0.000152127,,9.83E-06,1.19E-05,2.00E-05,,,,,,,,6.73E-06,,,,4.95E-06,,,6.01E-06,,,,,,,,,,1.02E-05,1.31E-05,,,,,6.83E-05,,,,,,,8.99E-06,,,,4.50E-06,5.72E-05
AO,AO_C,Child,27,,0.020812584,0.022441558,0.001534617,1.83E-05,,,0.003748698,6.82E-06,,0.000202755,0.019922347,,,,9.67E-06,,9.48E-05,,,0.001157067,0.00140468,0.001748892,3.69E-06,0.003537932,,,,1.94E-05,0.008198323,,,0.001678103,,0.012893268,0.000398308,,,,,4.67E-05,,1.62E-05,9.96E-06,2.38E-05,6.40E-05,,,0.000283124,,1.15E-05,,0.026457421,,,,,,,,,0.003012368,,,2.76E-05,,,0.000184228,,0.018736825,2.06E-05,6.86E-05,,8.83E-06,,,,6.54E-05,,4.23E-06,0.003205557,,,,,,,4.19E-06,9.20E-06,1.52E-05,0.0046974,6.48E-06,0.005351956,,,,5.84E-06,,1.25E-05,2.63E-05,0.000490173,0.012407763,,0.005282445,0.041095664,,0.002546165,0.003307577,4.81E-06,,,,1.30E-05,0.042251828,0.000613256,1.41E-05,0.120292624,,0.000106529,3.22E-05,,3.28E-05,,0.004544138,,8.05E-05,,0.001464796,,0.001198768,1.12E-05,,0.001726989,1.65E-05,0.000253786,3.65E-06,,,,,2.74E-05,,0.000308973
B_AP,AP_M,Mother,28,3.326170443,,0.002134774,,0.000133424,0.000290847,,0.009228285,,,,,1.42E-05,0.34980499,,,,,,,,,1.71E-05,,,,0.017168624,,,,0.210674756,,,,2.12E-05,,,,,0.000203433,,,,,,0.00014941,0.026310433,0.022599535,,,,,,,,,,,,,,,,,,,,,,1.95E-05,,,0.000135185,,,,,,,0.177401587,,0.41932765,0.166558768,,0.000263542,,,,6.92E-06,,,,0.001005719,0.000886913,1.08E-05,0.000188651,,6.63E-05,2.24E-05,1.90E-05,,,,,,,,1.13E-05,,0.000189632,,,,,,,,,,,,,,,2.64E-05,4.45E-05,,,,,0.000272865,,0.000222595,,,8.00E-06,1.07E-05,4.87E-05,,,,,
B_AP,AP_C,Child,28,,0.04537462,0.05769398,,0.186148054,0.008394136,,,1.04E-05,,0.000360882,0.031422881,1.12E-05,,,0.004648705,1.322566445,0.000114437,,,,,,,,,,,0.065470024,0.040756417,,,0.001895878,,0.012276979,0.002816544,0.016151765,,,,,,2.24E-05,2.15E-05,2.42E-05,0.000126752,,,0.000197798,0.000107534,,,0.056564571,,,,,,,,,0.002966248,,0.000794465,0.000288963,,,9.72E-05,,,,7.22E-05,1.41E-05,,0.00017078,,,9.76E-05,,,,1.02E-05,,1.61E-05,,,,,,5.12E-05,0.03253906,,0.021554775,,,,,,4.48E-05,1.56E-05,1.64E-05,0.012498345,,0.002427166,0.051159996,,0.000983725,,,,,,3.96E-05,0.038970547,0.000155264,,0.011965849,,0.000220622,,,7.55E-05,0.001179351,,,1.56E-05,,0.000431277,,,0.000251271,,0.000436983,2.99E-05,0.000487825,,,,,,,,
B_AQ,AQ_M,Mother,29,,,8.20E-06,,0.029066183,0.009066622,,0.000107958,,,,,4.12E-05,0.288073627,,,,,,,,,,,5.59E-06,,,,,3.02E-05,0.005116948,,,,0.012259521,,,,,0.013051517,,1.64E-05,,,,,0.001144756,0.000931551,3.93E-05,,,7.33E-06,,,,,,,,4.32E-06,,,,,,1.18E-05,1.51E-05,,,5.64E-06,,,,,4.10E-05,0.00194155,,0.000941588,,0.185745371,,0.025161556,0.014149513,,0.007871292,0.003205535,,0.00243011,0.008418583,0.000943633,,,8.06E-05,7.78E-05,4.40E-05,,,,,1.56E-05,,,,,,,,6.53E-06,,2.27E-05,1.45E-05,,,4.51E-06,1.08E-05,,3.06E-06,,,,,,,,,,1.72E-05,,,,,,0.026747211,,1.17E-05,,,,,,,,
B_AQ,AQ_C,Child,29,1.00E-05,0.021939413,0.021309757,0.000106376,0.268562889,,,,2.59E-05,0.003419393,,0.025620907,,1.75E-05,,0.002624234,0.000616738,1.14E-05,4.48E-06,,,1.02E-05,,7.96E-06,,0.002054402,,0.001633368,0.187151796,0.027890641,0.007268989,,0.002999308,0.005602418,9.34E-05,3.02E-05,1.96E-06,,,,,,,6.55E-06,,,,9.07E-06,,3.13E-06,4.06E-06,3.41E-06,0.023867339,1.71E-06,,,,,0.000128167,,,,,3.47E-05,6.50E-05,,,,1.78E-06,1.04E-05,3.71E-05,4.63E-06,1.15E-05,,5.55E-05,1.34E-05,,4.55E-06,,2.26E-06,,,2.65E-05,,7.64E-06,1.67E-06,,,1.74E-05,8.53E-05,0.008971426,2.12E-05,0.009075896,,,0.003693754,3.27E-06,,3.83E-06,6.75E-06,,4.61E-06,,,0.034900448,2.02E-05,0.002607969,0.002310758,1.13E-06,,0.000623258,,2.16E-06,,,1.03E-05,6.84E-05,0.010359302,,,1.66E-06,3.54E-05,,0.000101219,,0.002327089,,0.001720713,,,0.002662202,1.30E-05,5.87E-05,8.07E-06,,0.013339591,1.71E-06,,,,0.002096964,1.87E-06,0.000743307
AR,AR_M,Mother,30,,0.000474558,0.000437925,0.015742058,0.355970903,1.26E-05,,0.017200972,,0.00545435,9.39E-05,0.000510631,1.00E-05,,0.000220182,0.073333515,0.004915022,7.01E-06,,0.007054935,,,,,8.81E-05,0.008088826,,,0.26618771,0.119713602,0.011135135,,0.00572299,,0.000296611,8.57E-06,,,,,,,,1.30E-05,,,,,1.16E-05,,4.11E-05,,0.000569528,,,,2.99E-05,,4.09E-06,,,,2.68E-05,2.35E-05,0.000151546,,,,,9.05E-06,3.42E-05,6.75E-06,6.47E-06,3.08E-05,0.000451142,,0.00013646,1.86E-05,3.13E-05,,,,,,1.36E-05,,,,,1.71E-05,0.000913154,2.66E-05,,,,0.018371432,,,,,0.000109369,0.001605009,,,0.000633528,2.72E-05,0.002247706,,,6.65E-06,0.000973194,,1.32E-05,,2.81E-05,8.53E-05,0.000633751,,3.71E-06,0.000143509,,3.01E-05,0.000294494,0.014126758,,7.70E-06,2.69E-05,0.00364544,,,0.000150078,,3.30E-05,,,,5.88E-06,,,,,,0.000285188
AR,AR_C,Child,30,,0.009639056,0.010742219,,1.18E-05,,,,,0.020643413,4.74E-05,0.009450592,,,,,,0.003510096,3.62E-05,,,,,,,,,,4.85E-06,0.007919641,,,0.053390194,,0.007900899,4.40E-06,1.38E-05,,,,2.68E-06,,,0.000126887,,,3.85E-05,,1.12E-05,,,,0.012207044,,,,,1.85E-05,0.000362476,,,,,,1.88E-05,,,0.000822117,5.49E-06,0.003785663,,,,,2.13E-05,,,1.11E-05,,1.16E-05,,,2.97E-06,1.22E-05,8.94E-06,,,,,6.68E-05,0.000407304,,0.000309156,5.91E-05,3.04E-06,,,,,1.16E-05,0.000812395,,,0.002973932,0.017753071,,0.020719058,,,,,0.001089338,0.000176579,0.01424715,7.92E-05,,0.007096211,,,0.000569979,,1.47E-05,,,,,,0.048447459,0.011693944,,6.45E-06,,0.00023673,1.90E-05,0.001340613,,,,,,,,0.001015783
AS,AS_C,Child,0,,0.000498422,0.000514043,0.00027233,1.09E-05,5.07E-05,,0.00068081,,0.024056448,,0.000526272,,,0.009232621,0.032054167,,1.20E-05,,,,0.000231207,0.000250795,4.40E-06,3.73E-06,,3.00E-06,1.64E-05,0.02646071,0.126469995,,4.97E-06,0.001822089,,0.001249311,,,,,,,,6.37E-06,,5.57E-06,1.25E-05,4.69E-06,,2.08E-05,,,0.000121149,0.00064089,,,,3.24E-06,4.90E-06,0.000119588,0.000180332,,,,4.65E-06,,,0.000169993,,,0.000387949,3.55E-06,,,6.82E-06,5.40E-05,,,8.50E-05,0.000209424,,0.000349673,,,,3.84E-06,,,8.76E-06,,,0.000679936,2.64E-06,0.000734253,4.16E-05,,5.94E-06,,,,3.72E-06,0.000194938,,1.13E-05,,0.000840506,2.94E-05,0.000117836,0.000218522,,3.23E-06,,1.02E-05,2.35E-05,,0.003100177,,0.006306734,0.103052848,8.90E-06,4.31E-05,,2.27E-05,,0.000499773,,,0.000231419,0.001294729,2.82E-06,0.000277405,,,0.000105505,1.22E-05,0.000245057,0.000370533,,,,,,,6.76E-06
AT,AT_M,Mother,31,3.129633631,,,,0.000104598,8.86E-05,,3.59E-05,,,,,0.247367705,0.054688058,,,,,,,,,,,,,4.99E-05,,,,0.005692414,,,,0.000156844,,,,,0.000231335,,,,,,5.65E-06,0.114992231,0.000378576,,,,1.42E-05,,,,,,,,,,,,,,,,,,,,,1.51E-05,,,,,,,0.258075335,,0.019983405,0.015530466,,5.11E-06,,4.37E-06,,,,,,0.001287483,0.002260942,,2.98E-05,,,,5.75E-06,,,,,,4.21E-06,,3.30E-06,,8.52E-06,,,,1.36E-05,,,,,,,,,,,8.60E-06,6.72E-06,,,,,0.000806822,,0.000215085,,,,,,,,,,
AT,AT_C,Child,31,,0.008583561,0.002818305,,0.231188911,3.29E-06,3.38E-06,,,0.019504643,0.001189352,0.00970758,,0.000225089,,,,2.65E-05,1.99E-05,,8.09E-05,,,,0.000151839,,4.96E-06,,0.341024829,0.020561368,0.012982326,,0.105853324,2.77E-05,0.054571074,3.64E-05,7.32E-06,1.41E-05,,,,,5.55E-06,1.72E-05,,1.46E-05,6.19E-06,1.52E-05,7.67E-05,,1.91E-05,9.36E-06,0.016265747,,,,8.92E-06,,3.43E-05,,,0.06431333,,0.001362473,,,,0.000669725,5.76E-05,,3.41E-05,5.38E-05,3.23E-05,5.66E-06,0.000556142,,,2.20E-05,,,,,,,,,7.72E-06,,,,9.98E-05,,0.000192657,4.21E-05,,0.009818757,,,1.35E-05,8.08E-06,5.71E-05,7.60E-05,,,0.008988671,,0.001903411,,,,,,4.67E-06,0.012378913,1.99E-05,0.008148159,0.015536583,,,,3.17E-06,,,,,0.013985484,,0.036197494,0.007408367,,,8.43E-06,8.89E-06,,0.018926748,0.00606969,,,,,,,0.00043681
G,G_C,Child,36,0.007013317,0.009721371,0.013447421,9.03E-05,4.28E-05,7.32E-05,,0.000263055,3.06E-06,4.03E-06,,0.012845751,3.86E-06,,,0.019792037,,3.16E-05,1.19E-05,0.021758978,,0.001138436,0.001025314,0.000902602,0.000511397,0.029455778,,0.01750302,0.218682485,0.007438879,0.06775908,,0.099220977,0.001692077,0.009529092,3.18E-05,,,,,,3.21E-06,8.57E-06,5.43E-06,,2.17E-05,,4.67E-06,6.33E-05,8.70E-05,2.47E-06,0.00014094,0.016709444,,,,2.67E-06,,,0.027658683,,,,,0.015037305,,0.001628051,7.21E-06,,0.013929659,,1.49E-05,,4.37E-06,0.000846897,,,7.80E-06,1.08E-05,,,,,2.30E-06,0.000200482,,,,2.21E-06,,0.006736138,7.32E-06,0.007692163,0.000530075,2.30E-06,0.018930671,,,8.38E-06,0.001008028,1.82E-05,4.80E-06,,0.003730268,0.009304553,1.64E-05,5.93E-06,4.62E-06,,,,,3.82E-05,0.0114737,0.002198133,8.16E-06,0.000250291,,1.99E-05,0.000108724,5.98E-06,7.56E-05,0.006210821,0.000162196,,,,0.034375379,,0.012700344,,3.59E-05,0.00013077,,,0.019478589,,0.000783356,,,,,4.29E-06
AU,AU_M,Mother,32,,,2.88E-06,,0.000111904,7.78E-05,,0.011536286,,,,,0.37174146,0.148510445,,,,,,,,,,,,,0.014068717,,,5.32E-05,0.03282827,,,,0.000113879,9.68E-05,,,,0.000146509,,6.95E-05,,,0.000227389,0.000143701,0.051443854,2.82E-05,,,,,,1.73E-05,,,0.000211673,0.000276273,3.47E-06,1.34E-05,,,,,,4.67E-05,,,,,,,0.000325782,,,0.000309815,,0.000185338,,0.297502761,,0.353596127,0.077394215,6.60E-05,0.022115003,0.000309674,,0.001509046,0.000377347,,,,0.006886412,0.004129296,,,7.71E-06,,2.22E-05,7.09E-06,,,6.33E-06,1.52E-05,,1.97E-05,,6.28E-06,,5.31E-05,,,,3.91E-06,,,,,,,,,,,,,9.57E-06,,,,0.000181737,,0.000123079,,1.03E-05,,,2.42E-05,,,,,
AU,AU_C,Child,32,,0.019034194,0.023270194,,0.088184143,0.008007492,,,0.000262727,0.007724671,,0.02045201,,,2.09E-05,0.110787943,,7.92E-05,,0.001877762,,2.25E-05,6.37E-05,,,0.00225609,,0.001390018,0.123481387,0.006527194,0.004223981,,0.276394248,0.002016072,0.006405876,,1.71E-05,,,,1.29E-05,,8.16E-06,3.46E-05,,,,,5.19E-05,5.18E-06,,,0.025747585,,,,,,6.36E-05,0.001423518,,,,0.000857081,0.001817827,,0.001245201,,,0.000313046,0.000274371,,,1.05E-05,,,,3.96E-05,,,,,,5.13E-05,1.16E-05,,,,,,0.000453504,5.09E-06,0.000429198,0.001175837,,,,,2.44E-05,1.22E-05,5.80E-05,0.004596338,,0.004419031,0.036798914,8.27E-05,0.039967824,0.012750802,,8.07E-06,0.013127152,,7.80E-06,0.036487323,0.002117744,0.001307203,0.0006584,,,0.000255403,,,,,,3.47E-05,,0.2225479,,9.33E-05,0.002065344,,0.00013388,1.89E-05,0.013676753,,,,,,2.37E-05,0.009043135,6.37E-06
AV,AV_C,Child,0,,6.14E-05,7.24E-05,,0.050665519,,,,1.48E-05,0.013507236,,8.56E-05,,,4.31E-05,0.058602751,,,2.56E-05,,,,,,,,9.99E-06,,0.201794349,0.001223501,0.046549927,,0.000137905,,0.002485705,,,,,,1.28E-05,,1.22E-05,4.43E-05,,9.71E-06,,,4.11E-05,0.000123982,1.09E-05,,8.34E-05,,,,,,,,,,,,0.000203356,,,,4.22E-06,0.000784829,5.55E-06,2.35E-05,,5.23E-06,0.000405275,,3.47E-05,6.68E-05,,,1.84E-05,1.98E-05,4.58E-06,,4.58E-05,,,,,1.64E-05,0.088613726,,0.089223961,,,7.38E-05,,,,4.85E-06,0.000118478,,,,0.000148309,,4.34E-05,1.87E-05,,,0.002997599,,0.000113852,7.65E-05,0.000449434,4.06E-06,0.000648738,,4.24E-05,,,,,,,4.10E-06,2.19E-05,3.02E-05,,,,,9.02E-05,8.24E-06,,9.19E-05,,,,,,,4.37E-06
AW,AW_M,Mother,33,3.835172035,,,,,,,,,,,,0.050188302,0.01769516,,,,,,,,,,,,,,,,1.42E-05,0.000842311,,,,5.30E-06,5.53E-05,,,,,4.62E-06,0.000159193,,,,5.02E-05,0.006771712,0.002410333,5.57E-06,,,,,,,,,4.02E-06,,,,,,,,,,,,,,,1.83E-05,,,,,,,0.05020668,,0.070723623,0.020296773,,,,,,,,,,0.000457769,0.000883324,,1.64E-05,,,,8.16E-06,,,1.51E-05,3.83E-05,,5.25E-06,,1.69E-05,,1.66E-05,5.11E-06,,,,,,,,,,,,,,1.29E-05,9.96E-06,1.68E-05,,,,3.73E-05,,7.75E-06,,,,,,,,,,0.000239765
AW,AW_C,Child,33,,0.112458814,0.145606244,0.001638895,0.000101455,4.19E-05,,3.54E-05,8.24E-06,8.29E-06,3.02E-05,0.15169351,,,,0.000202797,0.030797538,0.000621,,,1.83E-05,,,,,,3.11E-05,3.77E-05,0.000103436,0.041124204,7.31E-05,,0.381254519,2.84E-05,0.125904282,0.000126819,7.86E-05,,,,,,,1.29E-05,,0.000404001,,,0.001562574,1.16E-05,1.21E-05,,0.183536312,,,,,0.000189113,7.48E-05,,,1.98E-05,,,0.002102483,,,0.006089491,,,1.56E-05,,,,1.35E-05,,,0.000103606,,,,,,,,,,,,3.67E-05,0.006912673,,0.008945868,4.19E-05,,,,,,,6.49E-05,,1.39E-05,3.82E-05,0.09333048,4.01E-05,0.007908571,0.009059923,,,,0.000157763,,0.116172277,0.001143393,,0.029546055,,0.000291421,1.78E-05,,0.000140635,,0.002473022,,,,0.146066122,0.005616639,,5.50E-05,2.47E-05,1.32E-05,,,0.042530599,,,,,2.00E-05,,0.003644433
B_AX,AX_M,Mother,34,7.415524942,,0.009096546,,0.047848299,0.10323703,,0.016483939,,,,,0.174401614,0.044841177,,,,,,,,,3.85E-05,,,,0.017760308,,,,0.016581125,,,,0.072772115,,,,,0.091049172,,,,,,0.002489184,0.190600704,0.008116728,0.001289165,,,,,,,,,,,0.034682349,,,,,,0.030955798,,,,2.67E-05,,,0.006014389,,,,,,,0.833700381,,0.464943842,0.04366993,,3.10E-05,,,0.000110757,,,,,0.039582617,0.122069735,0.000820809,4.14E-05,,1.70E-05,5.82E-05,,,,,,,,,,,2.50E-05,,,,1.49E-05,,,,,,,,,,,4.11E-05,3.05E-05,,,,,1.99E-05,,0.150271977,,0.000353584,,,4.06E-05,,,,,
B_AX,AX_C,Child,34,8.25E-06,0.030750346,0.034688099,0.001325988,0.034948577,0.000959686,,,1.63E-05,5.91E-06,7.70E-05,0.035304291,,,,0.00597214,0.003369764,0.000126994,2.12E-05,,,9.05E-05,0.000126661,,,,4.16E-05,2.62E-05,0.010242147,,,,0.0002524,,0.012711579,0.000644192,0.304408658,,,,1.71E-05,,3.75E-06,5.27E-05,,4.79E-05,,,8.98E-05,,,,0.040278798,,,,,,0.000142937,,1.68E-05,,,7.44E-05,0.000151448,,,,,0.000651253,5.32E-05,,,1.07E-05,,4.42E-06,,2.68E-05,,1.21E-05,,,,1.37E-05,3.35E-05,3.79E-06,,1.04E-05,,1.85E-05,0.007911931,1.69E-05,0.008761027,0.000108153,,2.86E-05,0.00011445,,,1.31E-05,,4.97E-06,,0.001210129,0.037331462,3.08E-05,0.001312297,0.002497115,,,,,,0.048421696,0.000128902,8.19E-06,0.004065149,,6.07E-05,,,5.38E-05,,0.002540736,,6.81E-06,,9.90E-05,,0.000145809,0.047790657,,7.92E-05,6.01E-06,,,,1.32E-05,,,,,
AY,AY_M,Mother,0,,,,,0.064348881,0.060797469,,0.001967424,,,,,1.154480229,0.250580343,,,,4.57E-06,,,,,1.62E-05,,,,0.002436801,,,,0.007340717,,0.000145215,,0.071158535,0.001202683,,,,0.06302386,,7.23E-05,,,,7.14E-05,0.131724937,0.00035114,0.000119941,,,8.60E-05,,,,,,0.054849226,,,,,,,,,,,,,,8.30E-06,0.000230027,,,,,,,0.161283151,,0.108983312,0.052451994,,0.275841115,,3.86E-05,0.025376604,,,,,0.000149987,0.000291405,0.000746959,0.000154682,,,,1.09E-05,,,,,,,,6.07E-06,,4.28E-06,3.90E-06,,,,9.25E-06,,,,,,,,,,,2.26E-05,6.85E-05,,,,1.67E-05,,0.08114439,,,,,,,,,,
AZ,AZ_M,Mother,0,,,,,0.00068352,0.000406159,,0.00014009,,,,,0.489703829,0.780897442,,,,,,,,,,,2.09E-06,,0.000267208,,,,0.009168842,,,,0.000542946,,,,,0.000597618,,,,,,0.0003929,0.055914443,,,,,0.000479163,,,,,,0.005043848,0.000356536,,,,,,,,,,,5.32E-06,,,0.000145959,,,,,1.49E-06,,0.176212617,,0.065232797,0.022060304,,3.52E-06,,6.24E-05,,,,,,0.000915377,0.003431058,,0.00073969,,0.000132706,0.000120394,1.05E-05,,,,,,,,,,1.26E-05,,5.40E-06,,1.74E-05,,,,,,,,,1.46E-06,,4.61E-05,1.14E-05,,,,,,,0.000973087,,,,,3.82E-05,,,,,0.000207452
BA,BA_M,Mother,0,,,,,9.94E-06,6.03E-05,,,,,,,3.67E-05,0.130196107,,,,,,,,,,,,,,,,6.11E-05,0.010289055,,,,,8.38E-06,,,,1.21E-05,3.63E-06,0.000255385,,,,7.70E-05,0.531708986,1.31E-05,,,,,,,,,,,,1.02E-05,,,,,,3.03E-05,2.03E-05,,,1.35E-05,,,,,,,4.55E-06,,,0.746692862,,0.044611775,0.010591318,,0.107878525,,,3.35E-05,,,,,0.000434625,0.000406926,,2.27E-05,3.62E-06,8.25E-06,3.62E-06,3.22E-05,,,,,,6.44E-06,,9.95E-06,,1.78E-05,,8.13E-06,,,3.40E-06,,,,,,,,4.16E-06,,1.65E-05,5.84E-06,9.85E-05,,,,0.000345054,,8.70E-06,,,,,,,,,,
BB,BB_M,Mother,0,,,1.74E-05,8.45E-05,0.139468137,5.53E-05,2.99E-05,0.000178175,,0.002083176,,,3.99E-06,0.000295656,0.000113111,0.262390435,,,0.001585127,,,,,,,,4.65E-06,,0.244043643,0.092395219,0.028895419,0.001303668,,,0.008105606,,5.43E-06,,,,,,,4.54E-05,,2.97E-06,5.30E-06,4.60E-05,6.96E-06,8.37E-06,6.62E-06,0.000362252,,,5.62E-06,,3.97E-06,,,,,,,,0.000442784,,,,9.90E-06,,,,3.43E-05,7.92E-06,0.000476184,,9.95E-05,2.04E-05,1.26E-05,,,,1.05E-05,0.000899559,2.00E-05,,,,3.18E-06,,0.027063814,1.23E-05,0.029614302,0.000133879,6.20E-06,1.045623897,,5.25E-05,,3.67E-06,,7.95E-06,,0.001429524,1.28E-05,3.34E-05,,,1.62E-05,8.13E-06,0.000704772,,7.38E-06,3.73E-06,3.35E-05,1.23E-05,0.000181987,,7.33E-06,0.000343217,1.30E-05,4.88E-05,,,,2.85E-05,1.39E-05,4.84E-06,,,2.27E-05,,0.000130937,3.18E-06,,,,1.03E-05,1.54E-05,,,,
BC,BC_M,Mother,0,2.36E-05,0.039906717,0.037841644,0.002261966,0.091348412,,,0.001520646,,0.008653454,7.32E-05,0.040043958,4.12E-06,,5.71E-05,0.323681591,2.93E-05,1.65E-05,,,,,,3.28E-06,0.00144227,,2.19E-06,,0.20630963,0.062446198,0.007790288,,,,0.000172254,2.16E-05,0.001646577,,,,5.62E-06,,,6.65E-06,,1.62E-06,,,2.19E-05,4.00E-06,3.90E-06,4.40E-06,0.046573245,,,,0.000113608,,,0.058222252,0.061203675,,,,0.038400422,,0.049221291,,,,7.60E-05,8.64E-06,,8.61E-06,0.000140746,2.25E-05,4.66E-05,7.84E-06,0.105020843,,0.000819585,,,,,,,,,1.05E-05,0.003987071,5.03E-05,0.00394356,1.77E-05,,0.181737898,,,2.06E-06,1.42E-05,0.000472263,1.82E-06,,0.000665048,0.068469318,6.09E-05,,,,2.65E-06,,,8.63E-06,0.064661682,0.000286614,3.77E-06,0.008775836,0.00014963,2.65E-06,0.000152942,,1.36E-05,0.000298734,0.002776748,,1.73E-06,0.104575994,2.25E-06,,9.20E-05,1.90E-05,1.71E-05,,,,0.040517813,,0.045214111,5.51E-05,,,0.000261454,
BD,BD_M,Mother,0,,0.000180583,0.000253179,0.000222305,0.150332715,,,0.00033245,0.000284043,0.047531717,,0.000199401,1.06E-05,,1.43E-05,0.084633734,0.001702235,,2.44E-05,2.14E-05,,,,2.05E-05,0.000103079,,8.19E-06,,1.001403258,0.214429731,0.018441044,,7.63E-05,,0.018466092,,4.49E-05,,1.98E-05,1.65E-05,9.71E-06,,,,,4.32E-05,,,0.000106808,1.30E-05,2.28E-05,8.01E-05,0.000205334,,1.88E-05,,1.86E-05,,,,,,,,0.000201068,,,,1.33E-05,1.19E-05,,5.06E-05,0.000214533,2.19E-05,0.000376253,,3.32E-05,1.71E-05,,4.77E-06,6.37E-05,,5.02E-06,,,,,,3.01E-05,8.22E-06,0.081300085,1.13E-05,0.077574324,,,0.010166793,0.000194045,,1.45E-05,4.78E-05,3.25E-05,,,0.001845173,0.000399588,,,,,9.44E-05,0.002076144,,1.54E-05,0.000145973,0.000563708,2.68E-05,0.00101015,7.93E-05,3.87E-05,0.000138858,,3.34E-05,5.72E-05,0.000241555,,,,2.01E-05,,,3.20E-05,,0.000274633,,4.84E-06,5.45E-05,,2.22E-05,,8.60E-05,,,